county,2019,2020,2021
Worth,37,715,40,892,41,952
Wright,33,209,36,432,38,544
St. Louis City,48,808,52,085,55,984
Montana,50,289,54,106,56,949
Beaverhead,48,960,53,114,54,430
Big Horn,31,525,35,760,36,517
Blaine,28,752,32,137,34,095
Broadwater,43,874,46,978,47,541
Carbon,55,564,58,553,59,715
Carter,35,331,41,071,39,354
Cascade,47,303,50,576,53,765
Chouteau,39,136,44,873,39,287
Custer,45,133,48,672,50,535
Daniels,48,764,59,209,57,661
Dawson,44,820,47,514,47,459
Deer Lodge,40,093,44,356,46,384
Fallon,45,775,48,531,49,165
Fergus,44,026,45,728,46,685
Flathead,51,462,55,764,58,964
Gallatin,60,242,65,225,70,276
Garfield,35,023,41,816,37,365
Glacier,37,046,41,271,41,159
Golden Valley,49,935,53,351,53,046
Granite,46,221,49,622,51,995
Hill,45,861,49,714,51,060
Jefferson,51,121,54,195,56,632
Judith Basin,48,136,52,026,48,352
Lake,40,510,44,565,46,387
Lewis and Clark,50,533,54,364,56,791
Liberty,55,944,60,873,57,219
Lincoln,38,977,42,915,43,782
McCone,37,815,42,057,46,848
Madison,66,750,70,067,74,468
Meagher,44,049,46,482,46,835
Mineral,40,374,44,492,45,966
Missoula,53,992,57,895,61,881
Musselshell,44,810,48,195,49,553
Park,51,909,55,812,59,558
Petroleum,34,028,36,335,31,503
Phillips,39,054,43,494,44,926
Pondera,49,912,56,521,52,704
Powder River,34,282,40,773,39,838
Powell,45,601,49,055,50,932
Prairie,47,082,54,058,49,204
Ravalli,50,072,53,310,56,321
Richland,59,985,59,934,61,645
Roosevelt,36,659,40,608,43,207
Rosebud,47,753,52,220,53,461
Sanders,37,037,41,201,42,153
Sheridan,47,259,53,773,55,476
Silver Bow,48,451,51,180,54,704
Stillwater,59,139,62,194,64,917
Sweet Grass,51,626,55,732,57,852
Teton,49,178,53,825,50,240
Toole,49,222,54,000,49,135
Treasure,51,812,56,527,49,706
Valley,46,099,50,260,56,541
Wheatland,40,321,43,115,44,640
Wibaux,41,574,45,705,48,904
Yellowstone,52,992,56,075,59,415
Nebraska,54,182,57,421,61,205
Adams,50,436,53,834,58,072
Antelope,57,774,71,488,74,129
Arthur,49,775,54,348,58,171
Banner,58,969,61,329,68,909
Blaine,58,725,66,390,62,594
Boone,56,680,66,670,74,085
Box Butte,48,835,50,917,55,642
Boyd,58,251,65,645,74,685
Brown,56,927,63,013,63,598
Buffalo,56,553,59,369,61,763
Burt,47,652,52,212,56,557
Butler,48,773,55,051,59,717
Cass,53,565,56,967,60,920
Cedar,51,013,58,553,66,572
Chase,60,268,68,404,69,366
Cherry,47,074,54,140,55,302
Cheyenne,48,869,51,608,52,730
Clay,52,353,58,528,63,915
Colfax,44,150,50,636,54,392
Cuming,64,751,72,236,71,979
Custer,49,256,56,374,58,544
Dakota,41,615,44,031,48,756
Dawes,39,476,44,425,47,375
Dawson,44,578,48,074,49,653
Deuel,40,961,43,499,46,093
Dixon,44,757,50,265,54,144
Dodge,48,081,52,163,56,298
Douglas,63,204,64,768,68,699
Dundy,71,482,85,446,93,788
Fillmore,57,200,62,796,68,697
Franklin,52,677,62,114,68,092
Frontier,39,203,47,254,55,020
Furnas,46,142,53,829,59,961
Gage,48,682,52,502,57,838
Garden,47,020,51,193,57,475
Garfield,46,130,54,226,54,771
Gosper,52,047,60,103,67,627
Grant,50,847,56,159,59,952
Greeley,51,465,59,544,66,840
Hall,43,633,47,179,51,566
Hamilton,53,781,60,279,65,739
Harlan,57,567,63,737,66,306
Hayes,70,204,81,633,90,144
Hitchcock,42,440,49,549,59,923
Holt,52,409,59,866,66,231
Hooker,47,599,48,980,49,027
Howard,46,850,52,024,55,957
Jefferson,48,162,52,524,56,274
Johnson,34,566,38,725,42,104
Kearney,57,267,63,956,72,421
Keith,45,436,48,869,52,394
Keya Paha,52,357,63,851,62,968
Kimball,46,172,52,000,55,021
Knox,46,881,53,730,57,577
Lancaster,51,035,53,827,56,782
Lincoln,49,617,53,436,58,484
Logan,52,031,57,256,60,186
Loup,58,268,65,201,69,695
McPherson,51,745,67,927,63,343
Madison,51,683,55,695,60,169
Merrick,48,814,52,538,56,823
Morrill,57,763,63,827,65,524
Nance,40,694,47,317,55,096
Nemaha,48,317,51,393,56,823
Nuckolls,53,019,59,933,68,062
Otoe,55,614,58,784,63,569
Pawnee,44,972,53,131,58,774
Perkins,64,894,75,072,87,847
Phelps,54,090,60,264,63,430
Pierce,57,035,62,386,68,647
Platte,48,329,52,458,56,149
Polk,53,709,57,864,65,364
Red Willow,46,784,51,790,53,974
Richardson,49,797,54,936,60,001
Rock,64,946,76,670,80,527
Saline,42,769,46,753,51,623
Sarpy,52,202,54,900,58,084
Saunders,53,994,57,644,61,840
Scotts Bluff,45,546,49,089,51,337
Seward,51,016,55,580,58,829
Sheridan,50,584,56,304,60,271
Sherman,44,880,51,164,60,225
Sioux,59,849,65,082,74,215
Stanton,47,073,54,803,61,286
Thayer,52,792,59,847,63,828
Thomas,57,707,59,914,61,324
Thurston,41,718,49,998,57,406
Valley,52,167,60,546,63,254
Washington,58,221,61,147,65,143
Wayne,43,613,48,187,51,852
Webster,51,108,54,802,57,191
Wheeler,73,088,72,748,83,722
York,48,928,54,506,58,148
Nevada,52,602,55,406,60,213
Churchill,45,923,49,871,54,726
Clark,51,012,53,562,58,276
Douglas,77,239,81,033,87,214
Elko,47,458,50,436,52,754
Esmeralda,51,386,47,507,55,007
Eureka,47,549,47,833,49,606
Humboldt,47,967,50,801,53,564
Lander,67,315,69,536,72,511
Lincoln,45,484,49,336,53,269
Lyon,40,283,44,043,48,247
Mineral,41,053,47,029,48,836
Nye,37,624,39,534,42,796
Pershing,33,070,37,287,39,688
Storey,60,420,69,486,77,775
Washoe,62,117,65,674,71,436
White Pine,48,628,53,734,56,241
Carson City,50,973,55,239,60,445
New Hampshire,64,747,68,542,73,200
Belknap,64,287,67,965,71,958
Carroll,63,343,66,897,69,803
Cheshire,53,260,58,093,64,870
Coos,45,254,49,535,52,132
Grafton,66,344,70,687,74,813
Hillsborough,63,263,67,127,71,849
Merrimack,60,412,64,478,68,222
Rockingham,79,315,82,496,88,303
Strafford,53,852,57,449,61,139
Sullivan,55,373,59,379,63,225
New Jersey,68,438,71,505,77,016
Atlantic,50,196,55,273,58,310
Bergen,87,903,90,759,97,343
Burlington,62,113,65,654,69,496
Camden,53,811,57,483,61,642
Cape May,63,302,68,326,72,010
Cumberland,40,014,43,844,47,559
Essex,63,975,68,192,74,310
Gloucester,55,704,58,909,62,553
Hudson,64,645,65,509,72,046
Hunterdon,90,649,93,279,100,288
Mercer,68,721,71,990,77,911
Middlesex,61,440,64,920,70,221
Monmouth,82,513,86,029,92,119
Morris,97,774,100,617,107,767
Ocean,53,315,56,831,60,823
Passaic,50,421,54,514,59,559
Salem,48,860,52,936,57,547
Somerset,107,923,106,558,113,975
Sussex,63,283,66,431,71,059
Union,68,555,70,955,77,007
Warren,55,865,58,755,63,041
New Mexico,43,530,46,760,50,311
Bernalillo,46,130,49,817,53,616
Catron,33,162,36,786,37,990
Chaves,39,757,42,594,45,577
Cibola,28,055,31,700,34,627
Colfax,40,240,44,671,47,563
Curry,44,392,48,757,52,015
De Baca,48,600,54,946,56,384
Do�a Ana,38,142,41,597,45,045
Eddy,59,246,59,518,62,888
Grant,41,531,44,295,48,537
Guadalupe,33,980,37,162,43,255
Harding,40,555,46,965,49,695
Hidalgo,42,896,47,293,51,465
Lea,48,054,45,169,48,578
Lincoln,41,684,45,210,47,703
Los Alamos,72,366,75,949,81,306
Luna,31,164,35,385,38,494
McKinley,28,158,31,889,34,939
Mora,43,595,48,632,51,939
Otero,35,385,38,978,41,657
Quay,37,684,41,017,44,798
Rio Arriba,34,872,38,992,42,467
Roosevelt,39,990,43,456,45,456
Sandoval,44,713,47,989,51,807
San Juan,36,599,38,835,41,735
San Miguel,36,646,41,194,44,889
Santa Fe,61,879,65,042,69,528
Sierra,39,373,45,403,49,778
Socorro,35,357,38,874,42,389
Taos,37,469,41,670,44,709
Torrance,34,471,38,437,41,423
Union,35,867,40,294,41,350
Valencia,36,192,39,980,43,485
New York,67,366,71,577,76,837
Albany,62,495,67,115,70,947
Allegany,36,813,40,558,42,569
Bronx,37,090,42,414,46,834
Broome,43,732,47,712,50,657
Cattaraugus,40,704,44,629,46,775
Cayuga,44,668,48,654,51,431
Chautauqua,41,237,44,998,47,642
Chemung,45,402,49,108,52,360
Chenango,42,909,47,183,50,568
Clinton,44,979,48,408,50,625
Columbia,57,978,61,949,65,426
Cortland,41,611,45,921,48,617
Delaware,42,770,46,157,48,644
Dutchess,59,590,63,333,67,256
Erie,50,760,55,229,57,625
Essex,47,408,51,020,54,109
Franklin,41,327,45,004,48,658
Fulton,44,191,48,587,51,558
Genesee,44,444,48,351,50,662
Greene,48,849,53,044,55,805
Hamilton,49,017,52,685,54,556
Herkimer,44,074,48,208,51,946
Jefferson,45,905,50,368,53,130
Kings,51,632,56,349,61,851
Lewis,46,957,51,181,54,629
Livingston,46,803,49,549,52,209
Madison,48,065,51,732,54,766
Monroe,53,057,57,252,60,046
Montgomery,42,045,46,018,48,821
Nassau,89,713,93,715,99,597
New York,173,525,175,327,195,543
Niagara,46,393,51,017,53,137
Oneida,46,034,49,821,53,172
Onondaga,52,978,57,760,60,992
Ontario,55,262,59,177,62,051
Orange,51,803,55,348,58,883
Orleans,39,657,44,078,46,322
Oswego,41,695,45,855,48,574
Otsego,46,240,50,111,53,431
Putnam,70,345,74,127,78,754
Queens,48,675,53,838,58,646
Rensselaer,50,039,54,643,58,126
Richmond,56,475,60,381,65,113
Rockland,60,915,64,854,69,173
St. Lawrence,39,181,42,821,45,626
Saratoga,67,477,71,652,75,651
Schenectady,53,917,58,435,62,484
Schoharie,45,273,49,123,52,027
Schuyler,42,715,46,769,49,811
Seneca,40,586,44,704,47,269
Steuben,47,475,51,050,54,238
Suffolk,72,292,76,687,81,309
Sullivan,47,370,51,175,53,874
Tioga,46,710,50,803,53,919
Tompkins,45,232,48,541,51,377
Ulster,53,426,57,057,60,557
Warren,53,919,59,267,62,392
Washington,42,093,46,149,49,202
Wayne,47,651,51,428,53,499
Westchester,107,755,112,096,119,705
Wyoming,41,950,45,927,49,062
Yates,42,576,46,399,48,934
North Carolina,48,741,51,900,56,173
Alamance,41,493,44,418,48,118
Alexander,39,301,42,147,46,513
Alleghany,40,046,42,648,45,206
Anson,40,616,42,055,47,744
Ashe,38,065,41,284,44,203
Avery,37,300,40,197,43,022
Beaufort,46,467,49,748,54,165
Bertie,39,224,42,000,48,377
Bladen,39,138,43,369,47,567
Brunswick,50,004,52,706,55,361
Buncombe,51,095,53,944,57,895
Burke,37,922,41,229,44,798
Cabarrus,46,415,49,592,53,647
Caldwell,37,207,40,147,43,856
Camden,49,318,52,032,55,457
Carteret,53,601,57,329,60,741
Caswell,35,982,38,866,42,247
Catawba,46,269,49,400,53,333
Chatham,67,117,70,130,75,624
Cherokee,34,649,37,421,40,485
Chowan,43,086,46,206,50,460
Clay,37,286,40,229,43,300
Cleveland,38,518,41,569,45,544
Columbus,36,093,40,202,44,729
Craven,46,534,50,408,54,135
Cumberland,39,633,43,028,46,992
Currituck,50,389,53,380,57,320
Dare,60,562,65,191,68,887
Davidson,41,164,44,191,48,086
Davie,50,977,53,558,57,591
Duplin,41,559,44,729,51,968
Durham,52,438,55,464,60,330
Edgecombe,37,462,40,755,45,069
Forsyth,49,345,52,167,56,378
Franklin,38,629,41,482,44,996
Gaston,41,535,44,739,48,508
Gates,42,248,45,113,50,100
Graham,37,164,39,698,43,178
Granville,40,074,43,069,46,504
Greene,32,922,35,457,39,564
Guilford,47,340,50,418,54,651
Halifax,37,975,40,677,44,948
Harnett,36,681,39,500,43,484
Haywood,42,758,45,709,49,639
Henderson,46,609,48,613,52,634
Hertford,35,068,38,879,41,973
Hoke,34,507,37,467,41,652
Hyde,42,537,45,957,49,175
Iredell,53,430,56,830,60,791
Jackson,36,736,39,950,43,362
Johnston,42,117,45,109,48,950
Jones,42,088,43,579,50,245
Lee,42,355,45,022,49,136
Lenoir,41,500,45,319,50,363
Lincoln,48,419,51,675,55,368
McDowell,36,377,39,398,42,960
Macon,41,975,45,095,48,875
Madison,37,206,39,775,43,064
Martin,35,954,38,674,43,176
Mecklenburg,63,805,66,863,71,836
Mitchell,37,938,40,735,43,973
Montgomery,38,850,42,133,46,916
Moore,54,737,57,819,60,775
Nash,44,063,46,885,50,714
New Hanover,50,960,54,391,57,693
Northampton,39,114,41,617,46,742
Onslow,44,307,46,972,50,869
Orange,66,970,69,593,74,994
Pamlico,46,364,49,603,53,355
Pasquotank,39,929,43,165,47,034
Pender,42,899,45,375,48,665
Perquimans,43,540,46,690,51,577
Person,39,670,42,737,46,879
Pitt,45,951,49,350,53,200
Polk,51,561,54,775,59,482
Randolph,39,292,41,954,45,777
Richmond,36,629,40,055,44,562
Robeson,33,639,36,880,41,780
Rockingham,38,428,41,249,45,049
Rowan,39,508,42,922,46,763
Rutherford,35,607,38,741,42,376
Sampson,37,994,40,646,45,841
Scotland,34,770,37,527,42,171
Stanly,40,374,43,279,46,827
Stokes,39,689,42,290,46,159
Surry,39,935,42,733,46,963
Swain,41,006,44,824,49,421
Transylvania,45,984,48,341,52,252
Tyrrell,39,263,43,515,47,379
Union,55,973,59,055,63,777
Vance,36,561,39,845,44,399
Wake,62,535,66,147,71,205
Warren,31,817,35,682,38,740
Washington,38,154,41,632,46,846
Watauga,40,810,43,559,46,766
Wayne,42,187,45,415,49,881
Wilkes,38,955,41,739,46,169
Wilson,41,803,44,562,48,642
Yadkin,39,450,41,874,46,172
Yancey,37,365,39,832,41,892
North Dakota,57,110,60,864,64,524
Adams,48,914,57,099,57,586
Barnes,55,652,63,045,66,463
Benson,39,623,49,406,55,282
Billings,79,623,83,228,92,571
Bottineau,60,713,68,775,69,935
Bowman,68,487,69,660,77,069
Burke,73,848,75,228,72,515
Burleigh,60,474,62,746,66,017
Cass,58,233,61,736,65,803
Cavalier,63,525,90,480,88,700
Dickey,61,984,68,779,73,312
Divide,58,643,65,123,66,208
Dunn,74,483,73,707,80,976
Eddy,57,092,69,336,72,571
Emmons,48,876,64,339,72,883
Foster,58,655,73,729,75,732
Golden Valley,39,094,44,263,52,279
Grand Forks,51,236,55,175,58,132
Grant,43,268,54,801,57,313
Griggs,55,402,68,358,73,012
Hettinger,48,588,59,125,58,160
Kidder,53,808,66,782,74,589
LaMoure,60,029,70,840,72,712
Logan,50,471,60,170,68,365
McHenry,55,062,62,880,72,140
McIntosh,59,208,70,439,80,675
McKenzie,70,441,66,159,72,258
McLean,59,239,64,151,76,889
Mercer,58,481,60,817,65,113
Morton,52,389,55,406,58,630
Mountrail,68,215,68,259,72,419
Nelson,58,823,71,728,70,971
Oliver,45,448,52,046,63,441
Pembina,58,341,71,085,75,974
Pierce,48,230,56,319,66,733
Ramsey,49,856,56,950,59,490
Ransom,54,832,60,122,64,827
Renville,69,861,79,383,78,282
Richland,50,104,53,248,59,919
Rolette,41,420,48,719,52,939
Sargent,62,204,68,049,74,799
Sheridan,48,090,61,315,78,328
Sioux,29,160,35,078,36,445
Slope,48,921,62,170,80,270
Stark,63,393,61,563,62,553
Steele,64,659,87,451,86,280
Stutsman,52,206,59,353,61,388
Towner,58,502,86,111,80,665
Traill,54,988,64,735,65,364
Walsh,50,715,61,427,65,961
Ward,55,233,57,047,59,893
Wells,58,274,76,369,82,108
Williams,66,244,61,077,63,689
Ohio,50,035,53,545,56,879
Adams,35,806,40,100,43,092
Allen,43,618,47,314,50,353
Ashland,39,376,42,813,45,594
Ashtabula,39,535,43,074,46,280
Athens,35,910,38,491,40,663
Auglaize,47,864,51,426,54,964
Belmont,41,870,42,535,45,375
Brown,39,149,42,639,45,795
Butler,49,578,52,403,55,636
Carroll,41,253,45,217,48,319
Champaign,42,488,47,064,50,151
Clark,41,168,44,990,47,929
Clermont,57,898,61,442,64,895
Clinton,45,799,48,335,52,090
Columbiana,39,393,42,931,45,580
Coshocton,36,206,39,883,42,403
Crawford,38,215,42,508,45,755
Cuyahoga,55,170,58,767,62,790
Darke,43,415,47,615,51,549
Defiance,41,542,45,046,47,933
Delaware,76,803,80,000,83,603
Erie,55,178,54,141,58,239
Fairfield,48,415,52,052,55,185
Fayette,39,499,45,321,47,851
Franklin,51,386,55,376,58,689
Fulton,46,220,49,896,52,995
Gallia,41,574,44,973,47,674
Geauga,71,640,74,087,78,294
Greene,52,189,55,300,58,363
Guernsey,41,970,45,838,48,667
Hamilton,60,698,64,043,67,845
Hancock,51,102,55,871,58,966
Hardin,33,937,37,515,40,636
Harrison,40,834,43,497,45,968
Henry,44,961,49,383,52,568
Highland,37,462,41,304,44,454
Hocking,39,909,43,539,46,421
Holmes,47,387,50,516,54,118
Huron,40,967,44,947,48,213
Jackson,36,620,40,658,42,680
Jefferson,40,616,44,238,47,413
Knox,45,128,48,648,52,034
Lake,52,503,55,688,58,960
Lawrence,40,440,43,730,46,838
Licking,47,531,51,377,54,525
Logan,42,969,47,329,50,151
Lorain,48,387,51,518,54,452
Lucas,47,730,51,088,54,105
Madison,42,785,47,359,50,124
Mahoning,44,241,47,903,50,968
Marion,37,356,40,780,43,814
Medina,58,080,60,816,64,371
Meigs,36,845,40,789,43,469
Mercer,50,173,54,089,59,089
Miami,48,319,51,963,54,947
Monroe,38,342,42,900,43,844
Montgomery,48,011,51,883,54,822
Morgan,35,887,40,418,43,249
Morrow,41,694,45,968,49,162
Muskingum,42,244,46,224,49,160
Noble,28,633,31,322,32,713
Ottawa,54,124,57,760,61,102
Paulding,41,315,45,740,48,972
Perry,39,486,43,130,46,028
Pickaway,42,334,46,614,49,425
Pike,39,758,43,639,46,730
Portage,46,092,49,221,51,995
Preble,41,128,45,111,48,600
Putnam,49,854,53,906,57,868
Richland,39,903,43,561,46,366
Ross,38,739,42,468,45,596
Sandusky,41,968,45,645,48,982
Scioto,41,291,43,698,46,946
Seneca,40,328,44,981,47,605
Shelby,45,896,49,486,52,547
Stark,45,901,49,197,52,426
Summit,53,540,57,035,60,771
Trumbull,40,338,43,700,46,356
Tuscarawas,44,215,47,139,50,625
Union,58,178,61,633,64,967
Van Wert,42,094,46,137,49,328
Vinton,35,464,39,672,42,290
Warren,62,927,66,080,69,581
Washington,44,669,47,691,50,549
Wayne,46,253,49,525,52,817
Williams,42,545,45,983,49,310
Wood,48,351,51,122,53,892
Wyandot,45,761,50,254,54,342
Oklahoma,48,646,50,518,53,870
Adair,32,854,36,005,41,496
Alfalfa,38,514,40,128,43,695
Atoka,32,373,34,326,36,195
Beaver,55,602,56,870,65,668
Beckham,37,090,37,821,40,147
Blaine,47,191,45,732,53,081
Bryan,37,796,40,318,43,871
Caddo,39,266,41,445,45,452
Canadian,46,536,47,987,50,309
Carter,43,831,45,673,48,733
Cherokee,35,544,37,729,40,638
Choctaw,33,313,36,804,40,395
Cimarron,61,841,62,184,68,769
Cleveland,45,294,47,292,49,946
Coal,40,247,40,718,44,170
Comanche,42,511,45,353,47,650
Cotton,45,057,49,068,51,300
Craig,39,611,41,011,43,958
Creek,42,775,45,323,47,927
Custer,41,388,42,941,46,226
Delaware,36,145,37,927,40,950
Dewey,53,322,51,015,53,807
Ellis,55,054,53,911,57,564
Garfield,43,701,44,850,48,861
Garvin,43,021,46,164,48,690
Grady,42,770,44,915,47,840
Grant,49,106,54,509,60,177
Greer,30,780,33,100,35,502
Harmon,41,603,45,852,51,088
Harper,54,839,52,763,54,555
Haskell,36,002,37,707,42,506
Hughes,41,203,40,999,46,703
Jackson,42,542,45,539,49,372
Jefferson,37,175,40,359,41,152
Johnston,37,159,40,616,43,246
Kay,41,547,44,804,47,817
Kingfisher,59,692,61,709,67,299
Kiowa,38,343,42,364,45,875
Latimer,36,760,38,117,40,932
Le Flore,34,678,36,472,40,214
Lincoln,38,990,41,876,44,687
Logan,44,296,45,694,48,559
Love,39,229,41,135,43,592
McClain,49,042,50,262,53,330
McCurtain,35,030,37,605,42,574
McIntosh,37,404,40,174,42,241
Major,42,600,43,220,47,185
Marshall,37,863,41,119,43,325
Mayes,38,676,41,812,44,615
Murray,43,630,45,070,48,831
Muskogee,38,355,40,934,43,699
Noble,45,429,47,928,51,172
Nowata,40,117,42,909,46,337
Okfuskee,32,870,34,939,37,839
Oklahoma,56,727,58,984,63,151
Okmulgee,36,446,38,936,41,808
Osage,37,056,39,439,42,015
Ottawa,38,936,42,066,45,484
Pawnee,38,894,41,104,43,859
Payne,39,008,41,541,43,952
Pittsburg,39,340,40,110,42,102
Pontotoc,45,338,48,300,51,619
Pottawatomie,40,419,42,897,46,730
Pushmataha,32,855,35,987,39,442
Roger Mills,43,864,46,890,50,590
Rogers,47,480,49,464,52,142
Seminole,35,993,38,386,41,119
Sequoyah,35,943,39,081,42,780
Stephens,43,968,45,647,48,328
Texas,52,877,51,093,58,194
Tillman,38,397,37,561,40,610
Tulsa,63,538,62,889,66,535
Wagoner,43,020,45,032,47,142
Washington,58,893,73,262,78,103
Washita,36,697,38,035,40,961
Woods,44,862,46,245,50,198
Woodward,37,189,39,048,41,180
Oregon,52,718,57,005,61,596
Baker,41,127,44,857,48,107
Benton,47,290,50,628,54,174
Clackamas,62,194,66,419,71,504
Clatsop,45,253,49,063,52,250
Columbia,45,762,49,273,53,573
Coos,46,736,51,557,55,759
Crook,43,670,47,093,50,708
Curry,45,002,48,934,53,044
Deschutes,58,666,63,872,67,743
Douglas,42,488,46,948,50,595
Gilliam,55,635,64,369,63,645
Grant,42,841,47,602,50,870
Harney,40,504,44,912,49,257
Hood River,55,537,60,167,65,127
Jackson,47,774,52,410,56,842
Jefferson,36,078,39,948,43,145
Josephine,44,048,49,062,54,466
Klamath,40,236,44,133,48,050
Lake,40,872,44,274,47,066
Lane,46,752,51,272,55,146
Lincoln,45,542,48,876,52,482
Linn,44,501,48,357,52,695
Malheur,32,651,35,489,38,923
Marion,44,921,49,022,53,791
Morrow,46,189,48,990,51,670
Multnomah,59,993,64,858,70,331
Polk,43,012,45,835,49,781
Sherman,55,593,63,097,67,558
Tillamook,45,064,48,609,51,643
Umatilla,40,364,44,604,48,439
Union,42,107,46,076,50,053
Wallowa,44,689,48,880,52,999
Wasco,43,622,48,355,52,527
Washington,62,493,66,270,71,537
Wheeler,36,225,39,648,42,637
Yamhill,47,337,51,486,55,802
Pennsylvania,56,952,60,685,64,279
Adams,49,380,52,801,55,752
Allegheny,63,478,66,702,70,580
Armstrong,46,020,50,598,54,198
Beaver,49,021,53,495,56,452
Bedford,42,995,46,031,49,916
Berks,50,657,55,045,57,970
Blair,47,034,51,007,54,470
Bradford,43,589,46,144,49,063
Bucks,75,056,79,239,83,011
Butler,60,060,63,693,67,203
Cambria,43,120,46,609,49,472
Cameron,46,309,51,527,54,352
Carbon,52,818,56,231,59,317
Centre,49,211,52,699,54,994
Chester,87,486,91,122,95,483
Clarion,43,226,47,111,49,611
Clearfield,45,050,49,517,52,478
Clinton,43,321,47,075,49,312
Columbia,43,624,47,565,50,176
Crawford,41,976,45,838,48,431
Cumberland,56,628,61,296,63,650
Dauphin,52,037,55,487,58,741
Delaware,69,433,72,700,77,180
Elk,46,954,51,310,51,653
Erie,45,883,49,969,52,747
Fayette,43,186,47,448,51,007
Forest,24,922,28,305,29,573
Franklin,48,017,51,665,55,139
Fulton,45,295,48,242,49,929
Greene,44,620,47,846,50,266
Huntingdon,39,855,44,087,46,331
Indiana,41,489,44,804,47,945
Jefferson,43,852,47,510,50,240
Juniata,47,788,52,855,56,422
Lackawanna,47,435,51,419,54,380
Lancaster,54,061,58,214,61,547
Lawrence,44,147,48,385,51,611
Lebanon,48,912,52,399,55,803
Lehigh,54,791,58,227,62,537
Luzerne,44,987,49,172,52,300
Lycoming,44,394,48,075,50,464
McKean,45,010,48,118,51,169
Mercer,42,598,46,310,49,311
Mifflin,40,116,44,040,46,768
Monroe,45,196,49,469,53,118
Montgomery,79,267,84,342,88,671
Montour,57,124,60,685,64,548
Northampton,56,142,59,080,63,256
Northumberland,42,391,46,431,49,525
Perry,46,931,50,363,53,700
Philadelphia,54,010,56,685,60,869
Pike,50,137,52,415,56,008
Potter,45,232,47,845,51,432
Schuylkill,42,971,46,834,49,451
Snyder,43,481,47,418,50,846
Somerset,42,173,45,843,48,135
Sullivan,49,647,52,767,55,564
Susquehanna,48,990,51,186,55,354
Tioga,41,371,44,366,47,572
Union,44,452,47,782,50,630
Venango,43,572,47,240,50,691
Warren,43,634,46,945,49,356
Washington,57,447,61,945,65,452
Wayne,45,567,49,187,52,351
Westmoreland,52,476,56,620,59,874
Wyoming,48,722,52,731,55,902
York,51,295,54,808,57,870
Rhode Island,55,830,59,941,64,376
Bristol,78,427,82,053,87,810
Kent,60,103,63,582,67,906
Newport,73,416,78,693,84,054
Providence,48,251,52,324,56,429
Washington,68,280,72,917,77,855
South Carolina,46,681,49,105,52,467
Abbeville,34,990,38,094,40,596
Aiken,45,459,48,208,51,057
Allendale,34,309,39,852,41,814
Anderson,41,621,43,933,46,894
Bamberg,36,074,38,795,41,081
Barnwell,35,568,38,813,41,828
Beaufort,63,489,66,301,70,166
Berkeley,43,510,45,454,48,919
Calhoun,43,214,46,304,50,375
Charleston,67,053,68,720,73,032
Cherokee,34,346,37,154,40,230
Chester,35,924,39,521,43,169
Chesterfield,34,058,36,209,39,538
Clarendon,37,054,40,794,44,874
Colleton,36,296,39,240,42,481
Darlington,41,182,44,051,47,845
Dillon,32,450,35,315,39,567
Dorchester,41,157,43,321,46,857
Edgefield,39,389,42,991,45,299
Fairfield,40,794,44,890,48,634
Florence,44,609,47,692,51,554
Georgetown,50,433,53,677,57,656
Greenville,50,680,52,376,55,442
Greenwood,38,712,41,762,44,723
Hampton,33,314,38,107,41,689
Horry,41,360,44,241,46,817
Jasper,35,901,39,314,41,531
Kershaw,44,272,46,901,50,635
Lancaster,53,991,51,986,55,033
Laurens,36,102,38,476,41,245
Lee,33,989,37,142,41,364
Lexington,49,874,51,900,55,304
McCormick,39,739,42,206,44,391
Marion,34,745,37,956,41,519
Marlboro,31,256,34,189,37,933
Newberry,40,342,43,190,46,917
Oconee,46,804,48,945,52,336
Orangeburg,35,639,38,860,42,376
Pickens,39,339,41,135,43,842
Richland,47,123,49,808,52,980
Saluda,37,994,40,423,44,503
Spartanburg,45,010,47,641,50,596
Sumter,40,042,42,961,47,046
Union,34,503,37,527,40,821
Williamsburg,33,664,37,456,40,746
York,50,047,52,800,56,566
South Dakota,55,294,60,446,64,462
Aurora,40,181,48,166,54,512
Beadle,48,558,52,156,55,409
Bennett,36,061,42,172,46,894
Bon Homme,40,638,42,965,47,665
Brookings,48,112,51,581,53,860
Brown,56,126,63,550,66,044
Brule,45,995,53,397,59,267
Buffalo,20,104,25,764,32,773
Butte,40,729,44,148,45,885
Campbell,46,144,67,948,79,723
Charles Mix,40,561,45,485,50,673
Clark,47,342,69,360,71,383
Clay,39,918,42,439,47,288
Codington,51,821,56,540,59,387
Corson,27,953,31,967,38,834
Custer,53,960,57,307,59,756
Davison,52,030,55,929,59,258
Day,46,021,62,749,65,558
Deuel,50,684,60,006,62,580
Dewey,41,097,50,885,54,255
Douglas,59,865,61,017,67,626
Edmunds,52,408,64,747,77,988
Fall River,45,904,48,905,51,225
Faulk,58,078,68,854,80,152
Grant,51,119,58,307,63,935
Gregory,46,928,53,369,57,305
Haakon,47,567,68,305,74,530
Hamlin,44,375,52,353,57,440
Hand,53,790,66,367,75,506
Hanson,65,767,71,333,77,579
Harding,51,121,49,327,60,414
Hughes,53,823,55,955,61,666
Hutchinson,56,256,58,623,65,945
Hyde,48,738,63,924,70,095
Jackson,30,066,35,221,39,102
Jerauld,42,449,54,371,62,655
